# 2025-10-11_17-37-09
# timestamp pos1 pos2 pos3 pos4 pos5 pos6 vel1 vel2 vel3 vel4 vel5 vel6
7.1411 0.0000 -0.0010 0.0000 0.0000 0.0000 -0.0240 -0.0070 -0.0210 0.0070 -0.0210 -0.0070 0.1530
7.1421 0.0000 -0.0010 0.0000 0.0000 0.0000 -0.0240 -0.0070 -0.0210 0.0070 -0.0210 -0.0070 0.1530
7.1431 0.0000 -0.0010 0.0000 0.0000 0.0000 -0.0240 -0.0070 -0.0210 0.0070 -0.0210 -0.0070 0.1530
7.1442 0.0000 -0.0010 0.0000 0.0000 0.0000 -0.0240 -0.0070 -0.0210 0.0070 -0.0210 -0.0070 0.1530
7.1452 0.0000 -0.0010 0.0000 0.0000 0.0000 -0.0240 -0.0070 -0.0210 0.0070 -0.0210 -0.0070 0.1530
7.1461 0.0000 -0.0010 0.0000 0.0000 0.0000 -0.0240 -0.0070 -0.0210 0.0070 -0.0210 -0.0070 0.1530
7.1487 0.0000 -0.0010 0.0000 0.0000 0.0000 -0.0240 -0.0070 -0.0210 0.0070 -0.0210 -0.0070 0.1530
7.1492 0.0000 -0.0010 0.0000 0.0000 0.0000 -0.0230 -0.0070 -0.0210 -0.0070 -0.0070 -0.0070 0.1090
7.1494 0.0000 -0.0010 0.0000 0.0000 0.0000 -0.0230 -0.0070 -0.0210 -0.0070 -0.0070 -0.0070 0.1090
7.1501 0.0000 -0.0010 0.0000 0.0000 0.0000 -0.0230 -0.0070 -0.0210 0.0070 -0.0070 -0.0070 0.0800
7.1511 0.0000 -0.0010 0.0000 0.0000 0.0000 -0.0230 -0.0070 -0.0210 0.0070 -0.0070 -0.0070 0.0800
7.1521 0.0000 -0.0010 0.0000 0.0000 0.0000 -0.0230 -0.0070 -0.0210 0.0070 -0.0070 -0.0070 0.0800
7.1531 0.0000 -0.0010 0.0000 0.0000 0.0000 -0.0230 -0.0070 -0.0210 0.0070 -0.0070 -0.0070 0.0800
7.1542 0.0000 -0.0010 0.0000 0.0000 0.0000 -0.0230 -0.0070 -0.0210 0.0070 -0.0070 -0.0070 0.0800
7.1552 0.0000 -0.0010 0.0000 0.0000 0.0000 -0.0230 -0.0070 -0.0210 0.0070 -0.0070 -0.0070 0.0800
7.1562 0.0000 -0.0010 0.0000 0.0000 0.0000 -0.0230 -0.0070 -0.0210 0.0070 -0.0070 -0.0070 0.0800
7.1572 0.0000 -0.0010 0.0000 0.0000 0.0000 -0.0230 -0.0070 -0.0210 0.0070 -0.0070 -0.0070 0.0800
7.1582 0.0000 -0.0010 0.0000 0.0000 0.0000 -0.0230 -0.0070 -0.0210 0.0070 -0.0070 -0.0070 0.0800
7.1591 0.0000 -0.0010 0.0000 0.0000 0.0000 -0.0230 -0.0070 -0.0210 0.0070 -0.0070 -0.0070 0.0800
7.1607 0.0000 -0.0010 0.0000 0.0000 0.0000 -0.0230 -0.0070 -0.0210 0.0070 -0.0070 -0.0070 0.0800
7.1614 0.0000 -0.0010 0.0000 0.0000 0.0000 -0.0230 -0.0070 -0.0210 0.0070 -0.0070 -0.0070 0.1090
7.1632 0.0000 -0.0010 0.0000 0.0000 0.0000 -0.0230 0.0070 -0.0070 -0.0070 -0.0210 -0.0070 0.1240
7.1635 0.0000 -0.0010 0.0000 0.0000 0.0000 -0.0230 0.0070 -0.0070 -0.0070 -0.0210 -0.0070 0.1240
7.1641 0.0000 -0.0010 0.0000 0.0000 0.0000 -0.0230 0.0070 -0.0070 -0.0070 -0.0210 -0.0070 0.1240
7.1651 0.0000 -0.0010 0.0000 0.0000 0.0000 -0.0230 0.0070 -0.0070 -0.0070 -0.0210 -0.0070 0.1240
7.1662 0.0000 -0.0010 0.0000 0.0000 0.0000 -0.0230 0.0070 -0.0070 -0.0070 -0.0210 -0.0070 0.1240
7.1672 0.0000 -0.0010 0.0000 0.0000 0.0000 -0.0230 0.0070 -0.0070 -0.0070 -0.0210 -0.0070 0.1240
7.1681 0.0000 -0.0010 0.0000 0.0000 0.0000 -0.0230 0.0070 -0.0070 -0.0070 -0.0210 -0.0070 0.1240
7.1692 0.0000 -0.0010 0.0000 0.0000 0.0000 -0.0230 0.0070 -0.0070 -0.0070 -0.0210 -0.0070 0.1240
7.1702 0.0000 -0.0010 0.0000 0.0000 0.0000 -0.0230 0.0070 -0.0070 -0.0070 -0.0210 -0.0070 0.1240
7.1711 0.0000 -0.0010 0.0000 0.0000 0.0000 -0.0230 0.0070 -0.0070 -0.0070 -0.0210 -0.0070 0.1240
7.1722 0.0000 -0.0010 0.0000 0.0000 0.0000 -0.0230 0.0070 -0.0070 -0.0070 -0.0210 -0.0070 0.1240
7.1733 0.0000 -0.0010 0.0000 0.0000 0.0000 -0.0230 0.0070 -0.0070 -0.0070 -0.0210 -0.0070 0.1240
7.1744 0.0000 -0.0010 0.0000 0.0000 0.0000 -0.0230 0.0070 -0.0070 -0.0070 -0.0210 -0.0070 0.1240
7.1752 0.0000 -0.0010 0.0000 0.0000 0.0000 -0.0230 0.0070 -0.0070 -0.0070 -0.0210 -0.0070 0.1240
7.1763 0.0000 -0.0010 0.0000 0.0000 0.0000 -0.0230 0.0070 -0.0070 -0.0070 -0.0210 -0.0070 0.1240
7.1772 0.0000 -0.0010 0.0000 0.0000 0.0000 -0.0230 -0.0070 -0.0070 -0.0070 -0.0210 -0.0070 0.1240
7.1784 0.0000 -0.0010 0.0000 0.0000 0.0000 -0.0230 -0.0070 -0.0070 -0.0070 -0.0070 -0.0070 0.0800
7.1800 0.0000 -0.0010 0.0000 0.0000 0.0000 -0.0220 -0.0210 -0.0070 -0.0210 -0.0070 -0.0070 0.0360
7.1804 0.0000 -0.0010 0.0000 0.0000 0.0000 -0.0220 -0.0210 -0.0070 -0.0210 -0.0070 -0.0070 0.0360
7.1811 0.0000 -0.0010 0.0000 0.0000 0.0000 -0.0220 -0.0210 -0.0070 -0.0210 -0.0070 -0.0070 0.0360
7.1821 0.0000 -0.0010 0.0000 0.0000 0.0000 -0.0220 -0.0210 -0.0070 -0.0210 -0.0070 -0.0070 0.0360
7.1831 0.0000 -0.0010 0.0000 0.0000 0.0000 -0.0220 -0.0210 -0.0070 -0.0210 -0.0070 -0.0070 0.0360
7.1842 0.0000 -0.0010 0.0000 0.0000 0.0000 -0.0220 -0.0210 -0.0070 -0.0210 -0.0070 -0.0070 0.0360
7.1852 0.0000 -0.0010 0.0000 0.0000 0.0000 -0.0220 -0.0210 -0.0070 -0.0210 -0.0070 -0.0070 0.0360
7.1861 0.0000 -0.0010 0.0000 0.0000 0.0000 -0.0220 -0.0210 -0.0070 -0.0210 -0.0070 -0.0070 0.0360
7.1871 0.0000 -0.0010 0.0000 0.0000 0.0000 -0.0220 -0.0210 -0.0070 -0.0210 -0.0070 -0.0070 0.0360
7.1882 0.0000 -0.0010 0.0000 0.0000 0.0000 -0.0220 -0.0210 -0.0070 -0.0210 -0.0070 -0.0070 0.0360
7.1893 0.0000 -0.0010 0.0000 0.0000 0.0000 -0.0220 -0.0210 -0.0070 -0.0210 -0.0070 -0.0070 0.0360
7.1914 0.0000 -0.0010 0.0000 0.0000 0.0000 -0.0220 -0.0210 -0.0070 -0.0210 -0.0070 -0.0070 0.0360
7.1916 0.0000 -0.0010 0.0000 0.0000 0.0000 -0.0220 0.0070 -0.0070 -0.0070 0.0070 -0.0070 0.0650
7.1922 0.0000 -0.0010 0.0000 0.0000 0.0000 -0.0220 0.0070 -0.0070 -0.0070 -0.0070 -0.0070 0.0650
7.1931 0.0000 -0.0010 0.0000 0.0000 0.0000 -0.0220 -0.0070 -0.0210 -0.0070 -0.0070 -0.0070 0.1530
7.1941 0.0000 -0.0010 0.0000 0.0000 0.0000 -0.0220 -0.0070 -0.0210 -0.0070 -0.0070 -0.0070 0.1530
